stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-3.909066642313483,-6.563627104268579,-10.294405727032718,0.8134710288577163,0.15717212474703943,0.5517188665726099,0.09575019937057244
0,0,-3.5466521284813552,-7.064475964959117,-9.94188861343687,0.8124227516611383,0.1530188656973856,0.5527105207319589,0.10519305868847331
0,0,-2.984838942331835,-7.162507112338066,-9.494771145126156,0.8126051524398101,0.1295650307716224,0.556371134363472,0.11548562627671434
0,0,-2.6789398899098233,-6.543445783807624,-9.338358374019052,0.8131858137831622,0.12709603925846388,0.5565749711082622,0.1131358944034318
0,0,-2.6447082281495344,-6.206424936495518,-8.704940820704023,0.8128763468134107,0.13315368235040814,0.5549405448978161,0.11637496851267079
0,0,-2.406420458281863,-6.088153889985352,-8.02863491528996,0.8170353574453848,0.12702276205805063,0.5529519511283422,0.10277442457438295
0,0,-1.971768072836781,-6.107090660672246,-7.468953438794211,0.8131964403514775,0.1276521192630454,0.5574393340811059,0.10806421547650395
0,0,-1.875374852574543,-5.8507371877211085,-6.794954722358302,0.8080527088637225,0.12375475958413483,0.5644848802955111,0.11442202190153596
0,0,-1.712020662259626,-6.098751855134887,-7.4489875937832455,0.8042346231318569,0.1124829600793163,0.5731507788044813,0.1097836026170208
0,0,-2.0969905717406396,-5.6011607515178055,-7.778712895092407,0.8075139603394773,0.1024351165292123,0.5716846781866425,0.1029799955580446
0,0,-2.603896922606521,-5.520588265816855,-8.278610329026684,0.8122625049923229,0.10139588528759096,0.567476714503434,0.08898694245073585
0,0,-2.8955887368874693,-5.594455674657437,-8.929162139030154,0.8086802848321623,0.1022300018278257,0.5708486940464519,0.09857480487181297
0,0,-2.621287636615544,-6.10749613581442,-8.501287632473758,0.8109681496046447,0.11378610356426301,0.560768782992139,0.1221546355403542
0,0,-2.2121690324206433,-6.003852477698598,-7.928061416390479,0.8079935895492079,0.11329193825648647,0.5620369926808366,0.13574135269605891
0,0,-2.2981697313205545,-6.510979601620579,-7.40904092342021,0.7949696955264867,0.1287882845619869,0.5770267384699167,0.13592977615252805
0,0,-1.8699192298493539,-6.505345175235199,-6.840522666036332,0.7949540728923299,0.12828591827591934,0.5797104960291649,0.1246053207436175
0,0,-1.5706126917606362,-6.403805547679252,-6.198698481683638,0.8021044146854608,0.11590472812327977,0.5770275402234863,0.10116234360865564
0,0,-2.020018427896169,-6.092803562538803,-5.738521088175089,0.805316188908458,0.11783677537037907,0.5734239570302974,0.09362315822478487
0,0,-2.237462709927667,-5.765222210279349,-6.347659328303171,0.7992754986147974,0.11222408530225897,0.5843781894345965,0.08406285568121832
0,0,-2.460272995416779,-5.829073890700715,-7.025632545700403,0.7873961948261744,0.1201758855346713,0.5975814865572142,0.09198562840622808
0,0,-3.0358718260449438,-5.453663700764836,-6.832149477677291,0.7980749763601901,0.11648475169943241,0.5833046374176023,0.09624621912741825
0,0,-3.5748671279860207,-5.468564883028211,-7.299480926502819,0.8043026599656339,0.11182840667654312,0.5739012256366264,0.10596707906312153
0,0,-4.079656467008588,-5.828971256251128,-7.656847810401259,0.8098871594142214,0.11758172462726663,0.5647201944697077,0.10652900547614476
0,0,-4.591540160269245,-6.2757073477946985,-7.916679824649284,0.8187700732305871,0.12642174248305865,0.5495809888502131,0.1076747273223762
0,0,-5.045237406369523,-6.7308322562853355,-8.228331361473272,0.8201642047204798,0.13941604213496586,0.5479762965590399,0.08726868224101621
0,0,-5.690420657944535,-7.036087366595411,-8.18428703327055,0.8266412846860978,0.14589006933753826,0.5374273718879793,0.08094500643514708
0,0,-5.938364933405623,-6.442065067475154,-8.48168922420263,0.8281467174311821,0.1394058503811674,0.5371052721348297,0.07910088452370087
0,0,-6.497491979724079,-6.284137539208732,-8.896207255425407,0.8273083076797867,0.14046378893051167,0.5382819109802064,0.07799661758556628
0,0,-6.227560145442466,-6.060059773446194,-8.270517942857884,0.8400775216068432,0.13568273210070828,0.5167875021424164,0.09375836778652533
0,0,-6.651052885297622,-6.068579185336628,-8.854145839790979,0.8354349157540873,0.120829922531241,0.5288304785760061,0.0882437322937313
0,0,-6.566281607822435,-5.411885138400965,-8.554453295840656,0.8539248309834935,0.07472876834011724,0.5013625817654981,0.11774360202412457
0,0,-6.115436268738379,-5.805590717552212,-8.167598038873528,0.8566971534105856,0.0816631744344782,0.4968832543123343,0.11183981788016115
0,0,-6.63223743565683,-5.315816492486838,-8.217326007831437,0.8574979173224334,0.08859529551911546,0.49704271907221903,0.09897843612052537
0,0,-6.643058748351628,-4.657952796617293,-8.480793153124829,0.8575263289924604,0.09051344399173153,0.4973457066491958,0.09541047960828174
0,0,-6.82678267475503,-3.9762833022815007,-8.550462314474009,0.857364439469533,0.09174000387204413,0.4973313406273107,0.0957680909932572
0,0,-6.512630931527788,-4.187221293302749,-7.948448749766344,0.8584769926639548,0.09102747923375105,0.4958648581413307,0.09407068380467427
0,0,-5.993792561601434,-4.610180080240784,-7.7148538939101305,0.8587160356471502,0.09071074027365858,0.4952761442105089,0.09528836601295199
0,0,-6.495051921726059,-4.241948265958698,-8.070930423503318,0.8554975859558263,0.08459182633697251,0.5008383894285814,0.1006429879093126
0,0,-5.992134486058446,-4.68136306680014,-7.8251806941724,0.8564672161140342,0.08683207943566976,0.4987572004689488,0.10082337369444924
0,0,-6.473623104359805,-5.18772463788577,-8.036081975001744,0.8499865754499812,0.10572854812231698,0.5109338096397548,0.07273883305200231
0,0,-6.905447309447805,-5.192967129726201,-8.600139471115273,0.8479184476172862,0.10726536073260942,0.5135014133732264,0.07645094532374189
0,0,-6.4506136906541105,-5.056527771092239,-8.051291133525757,0.8524333911015345,0.11201521497780753,0.50480764800333,0.07732492396349189
0,0,-6.542946912871035,-4.3733338265096116,-8.220338586608335,0.8525616417816175,0.10848818896255524,0.5051925256933589,0.07841856796590116
0,0,-6.747573454623292,-5.0592850439058585,-8.31854019094177,0.8468206033891337,0.15527798899808315,0.506140245949402,0.051045697552815225
0,0,-6.4060670792203345,-4.66284100277806,-7.837749548352488,0.8484375880856204,0.1531794399951929,0.5040341162775968,0.0513743896749744
0,0,-6.6929561048572275,-4.483608057083762,-8.463817338957055,0.8474488312107828,0.14974521088216727,0.5063637835408142,0.05479570252825357
0,0,-6.324016209405168,-3.9249623333138812,-8.217511114138281,0.8498332060738379,0.14277191953002394,0.503475542458866,0.0625466145664556
0,0,-6.486070513650471,-3.494937449423586,-7.67497381216882,0.8504589072990203,0.1394847117111617,0.5032895416903176,0.06295474104275585
0,0,-6.757040035115561,-3.685535477334308,-8.302040330691312,0.8486877873982113,0.1401415001121006,0.5059298840741427,0.06422111699576122
0,0,-7.122030415459573,-3.9261150676686807,-8.890711313143663,0.8374566031706976,0.1411528586506565,0.5221789222779833,0.07791971142880716
0,0,-7.4529652270654765,-3.445491290935374,-8.487883547333979,0.838305692988412,0.13800792129229306,0.52110961922755,0.08149934669870929
0,0,-7.439463487377238,-3.194391250054257,-7.814111067924479,0.8538451078808119,0.12987378422016077,0.49898655932399616,0.0713704808330453
0,0,-7.822401410868189,-3.3460384744905927,-8.392783849991673,0.8531608479780965,0.1295978436004767,0.4999371749651098,0.07337429726618705
0,0,-7.229077350592567,-3.6623361833232977,-8.164829270336739,0.8534430495457848,0.13192090370066567,0.49913521619762097,0.07138537875605162
0,0,-7.115110326233838,-4.366742231719457,-8.173876746329253,0.8512933449417475,0.1322296165473488,0.5028256670109547,0.07057845252356276
0,0,-7.626000119949554,-4.74402387756081,-8.496420584047492,0.8495017961905097,0.13362488569575517,0.5061100523808638,0.06590677560716579
0,0,-7.1037869831286145,-4.391656593533068,-8.170475843634799,0.8498133275200512,0.13169406041113177,0.5059591776509246,0.06692752328099187
0,0,-7.3238519846317205,-4.853507295868002,-7.66856378200131,0.8587481342555102,0.16442933897204653,0.48283385420710373,0.04884775971740518
0,0,-7.851989854992709,-5.216174963015975,-7.972739926670094,0.8581582003077904,0.1656611341028937,0.48341539366774605,0.04929958475783913
0,0,-7.767976327773242,-5.742414607499345,-7.502449866247688,0.8601527402826407,0.1764306262496448,0.4770384871849651,0.03799709527979951
0,0,-7.992378343170197,-5.072940048135726,-7.5813425899313565,0.8590881247773785,0.17697467045827422,0.4787681837797739,0.0377966411588275
0,0,-7.971311427308882,-4.390134969999064,-7.803385415341142,0.8602698741075885,0.18400534844914118,0.4753068654111901,0.012694846907815097
0,0,-8.196492641984161,-4.713877851807698,-8.401008661164697,0.8609460990758319,0.1872243742162036,0.4729873703925863,0.0013400128973192122
0,0,-8.77821856563567,-4.955111050170674,-8.73239542646286,0.8653687365101165,0.18539440436494206,0.46550421552902027,-0.008466996265773814
0,0,-9.312950992321234,-5.307493422290453,-9.03501715476058,0.8672227875976745,0.18741677992057257,0.4611082660071052,-0.013369902596627995
0,0,-9.659647033787838,-5.588973177114696,-9.59331492004425,0.868508787531698,0.19024487088108233,0.45765295570965464,-0.007290213568698236
0,0,-9.518062673180966,-6.097665640127397,-10.075235337391495,0.8713856396944737,0.19352537396093347,0.4506954595303994,-0.010421100048271641
0,0,-10.190358054059379,-6.2599762792531415,-10.286619988555742,0.8798622537345806,0.18579404938439545,0.4373658328631218,-0.0058407114636108955
0,0,-10.583049386949682,-6.4885633008862325,-10.834087525848393,0.8824031649194467,0.18286226074034045,0.43345510720240954,-0.006535914413691409
0,0,-10.857715103960478,-6.938933034946632,-11.330695589215667,0.8771484829432105,0.18054911710112062,0.44463164422257695,-0.017755453820107132
0,0,-11.318388457020324,-7.313622022702701,-11.730582549075283,0.8795163902794148,0.17922188855486798,0.440559664774293,-0.015414787272529021
0,0,-11.374572149084079,-7.703462136673085,-12.320806895474295,0.8775733188916176,0.18175039478029903,0.4432202144108199,-0.019690238809717132
0,0,-11.618464781432312,-7.943918591591329,-12.942619734001193,0.8806686062597641,0.17866987391126113,0.43819243767354993,-0.022074185618738588
0,0,-12.032984145447099,-8.148785516848477,-13.503189070488343,0.8748910935117727,0.172380561743877,0.45093811918912247,-0.038798570705848176
0,0,-12.482870872251091,-8.27720074359455,-14.041404106694934,0.8768469165935318,0.16730698396223823,0.44872777970864536,-0.04232301614517586
0,0,-12.510871754147495,-8.449049812744754,-14.731498261803237,0.876113947692698,0.16367642092940846,0.451664925892576,-0.04041255508513864
0,0,-12.812598960432227,-8.701461887128305,-15.333792080304304,0.8805674454432206,0.16207384396901664,0.4427852797224967,-0.04768898392478034
0,0,-13.493131741932904,-8.546865429400542,-15.503337639341305,0.8866530687756201,0.15724612283476377,0.43246031400602714,-0.04580468637615904
0,0,-13.707914021220606,-8.739419697249273,-16.162755335538016,0.8859313740819342,0.14958382807937518,0.4372701558305536,-0.03930762794088691
0,0,-14.018131771624667,-9.031880759890516,-16.752759590255653,0.8757970921527038,0.16193052363491597,0.45332472997599615,-0.03542101190508942
0,0,-14.622867856719276,-9.0700910614657,-17.144750969086825,0.8796944354090331,0.15655895939650158,0.4480375962025786,-0.029821216140226446
0,0,-15.293939733417417,-8.827847876777133,-17.129117295256947,0.8862199683722409,0.1501996618433338,0.4372048804769677,-0.030101855882534168
0,0,-15.850955719938677,-9.083598308529812,-17.52754200326133,0.887571825370305,0.15209528918677456,0.43398420485257955,-0.02722109025168676
0,0,-16.27657781473435,-9.300792893305664,-18.059589035588328,0.8892636727597902,0.14657287059175791,0.4323967306201351,-0.027560501905420833
0,0,-16.617172284596357,-9.266853776262819,-18.682634770406146,0.8891210812553721,0.14396236217763525,0.4336862131781699,-0.02558924857615312
0,0,-16.81632417747382,-9.402672968164174,-19.357386377105225,0.8927033500334108,0.14494333844193769,0.4257387323623351,-0.028612746232118028
0,0,-17.334088245515286,-9.550343081973729,-19.82882439613352,0.8945732808448429,0.14031535275619814,0.4230875645048001,-0.03235984766333578
0,0,-17.298535247762207,-9.804476919514396,-20.498410295075455,0.9022340690140372,0.1362420472325365,0.40791814307716945,-0.03185243828554661
0,0,-17.730863515912368,-10.160092708051065,-20.94275513842097,0.9073827049107634,0.13078599085432227,0.397949037043211,-0.03447049958240772
0,0,-17.64213524940314,-10.52737223810839,-21.554539389769353,0.9112724212144474,0.12954164912936716,0.3890997205254764,-0.03745588020323046
0,0,-17.716149181083882,-10.847402427967852,-22.183462118559437,0.9149332902625136,0.13281915042332262,0.37919097522023343,-0.03834516868871582
0,0,-18.387372593257712,-10.844123954477736,-22.4517900668028,0.9236433938458494,0.12396675006532333,0.36124196200553804,-0.03192758634084953
0,0,-18.417778586562694,-11.243558157542024,-23.043886840233323,0.9281097571547458,0.1203166003428834,0.35036207589523377,-0.037183465821142
0,0,-18.788536886611407,-11.739642744424897,-23.398358182288508,0.9309720090585295,0.12019869967891109,0.3411271707213599,-0.04975584730124186
0,0,-18.979725188409535,-12.088823639860456,-23.994879444346083,0.9336711725513541,0.12095624467154695,0.33263186177294723,-0.05462392291843585
0,0,-19.409584365153115,-12.105704561462789,-24.55939165849447,0.9396990915122558,0.11203673911267051,0.3184372633986903,-0.05487345240818652
0,0,-19.57130664625552,-12.238995984576496,-25.24143541544501,0.941954244794111,0.10967568450751237,0.3128061759853638,-0.05334548910243802
0,0,-19.73604171937272,-12.556180975276455,-25.85940288270156,0.947693512699376,0.1051096418129201,0.2959566119284366,-0.056909164827101184
0,0,-20.4073950317275,-12.58033155066132,-26.10366288890265,0.9484290722915933,0.10210029198264049,0.29408790319189543,-0.05975056824300101
0,0,-20.965234654873445,-12.668902362375661,-26.53702419736455,0.9514744194746733,0.09667947482383003,0.2862782667056884,-0.05826029733110467
0,0,-21.663954300535146,-12.807880671699547,-26.568533794706596,0.9541283829741504,0.0942900709636995,0.27835390262340265,-0.05716219218255134
0,0,-21.99574477955839,-13.100966194393669,-27.133012506027423,0.9558470451729181,0.092706695026683,0.2713310475280915,-0.06435338047639654
0,0,-22.697324903284095,-13.155719830135453,-27.253458905711128,0.9577843818521747,0.08972725464575844,0.2650247995328853,-0.06602994234691337
0,0,-23.39825595455132,-13.121854091785941,-27.069576355604994,0.9641630414108378,0.08726220578508505,0.24270722324304891,-0.06219437920402035
0,0,-24.048152227630936,-13.131900821705097,-27.365549240744812,0.9665860378410935,0.08174777688399754,0.23544079892771727,-0.05996968088508253
0,0,-24.69243896734183,-12.862194742194086,-27.20736503788248,0.9691566661773178,0.07881762729440261,0.2261600002238999,-0.058092962830907785
0,0,-25.039177749302223,-12.236251453372631,-27.19173083577888,0.9711620885015755,0.07885232414733666,0.21902349931374324,-0.051528784016161885
0,0,-25.616141304973848,-12.391557089904728,-27.575836107312252,0.9722889882643818,0.07672997165162283,0.21433606253334048,-0.05316659710635896
0,0,-26.19207538757977,-12.555708797688732,-27.9615883021659,0.9747194233520758,0.07087323626185382,0.20512472637933465,-0.05313075145121946
0,0,-26.826372561115534,-12.62248510257809,-28.270724306833014,0.9753148257307722,0.06947324595420575,0.2030653327911513,-0.05195122159063008
0,0,-27.49504782705732,-12.379141320320583,-28.133816431944382,0.9794480900567555,0.064251826240012,0.1856476512157693,-0.04569563772468075
0,0,-28.132168942460563,-12.113596313807411,-27.906636198110473,0.9832153961306982,0.05927834075084423,0.16817118584848031,-0.03862661491377197
0,0,-28.8409513614326,-12.033747276740936,-27.89929056198413,0.9837794420472488,0.057915997154277914,0.16574255167003601,-0.03678523133997374
0,0,-29.457480255000547,-12.307401798061038,-27.66856763312084,0.9851516008913351,0.057129029020110314,0.1577427139665969,-0.03646688216603644
0,0,-30.16006401617775,-12.332384816808455,-27.81159637427716,0.9874021442427315,0.056690203580886715,0.14465390059418562,-0.02997457932483735
0,0,-30.825959634662727,-12.424312113693734,-28.038465188569067,0.987984128398941,0.054823358537902704,0.14145133979841337,-0.029551308932823758
0,0,-31.440281434598205,-12.567996736804265,-28.370132010126223,0.9891885462956892,0.05173253771600897,0.1334035049567016,-0.03214450628257197
0,0,-32.01428659233186,-12.726943071804575,-28.755674556282486,0.9904838955473446,0.04743847753563384,0.12435021719697349,-0.03504664026013872
0,0,-32.45334580516544,-12.61630932729729,-29.311484486914743,0.9926671097170359,0.049262686821777014,0.10770989381052246,-0.024161451704146266
0,0,-32.955208031241746,-13.113623176980047,-29.407158954985558,0.9932256328231005,0.049253320243887275,0.10142122625175158,-0.02811916808327654
0,0,-33.62787945369917,-12.939064882301672,-29.21892627659154,0.9954077447752918,0.03757129747153595,0.08479285393979463,-0.023706352912613304
0,0,-34.23764849613325,-13.101601902845115,-29.542740014763538,0.9958786731562224,0.03420741870376197,0.08034978245012592,-0.024483327356488838
0,0,-34.91097217573827,-13.018299259503264,-29.320138404046997,0.996483724964338,0.03468347169107363,0.07339169695257126,-0.020758166852445505
0,0,-35.62477948026535,-13.035483027740039,-29.2518788187239,0.9968284151483394,0.034298942305370936,0.0694184483112302,-0.018378583831287834
0,0,-36.16738274091345,-13.088961192951182,-29.703314481325254,0.9970703581128624,0.03435878980880279,0.06612582924268504,-0.01724961572123351
0,0,-36.77852858873653,-12.977270983813659,-29.323477783123362,0.9991290914744653,0.02174894113039767,0.032994084366515145,-0.013395242660411439
0,0,-37.40164514232613,-12.69503572284634,-29.116227117901154,0.999551825977802,0.01468055019186613,0.02418359728415717,-0.00978684080301757
0,0,-37.90188742538934,-13.073069446572488,-28.770577694650598,0.9997060465935562,0.006968027444557249,0.0012827601286646963,-0.023186666950354838
0,0,-38.599319188505326,-12.945911839060036,-28.676938169248096,0.9997536689566545,0.000758960905233777,-0.0015970936763724268,-0.022124074621130814
0,0,-39.1783185871256,-12.65455709221534,-28.353234716312727,0.9996120253962703,-0.0069233927710908244,-0.022476235600136778,-0.014922605300375202
0,0,-39.87230989542086,-12.6295485796809,-28.198690564022545,0.9993742993350828,-0.010796215262158971,-0.030822805935273572,-0.01357962439840302
0,0,-40.496201496022614,-12.676989200482947,-27.841756223371352,0.998695468940128,-0.01743752542836363,-0.046451408558603,-0.012064811159529936
0,0,-41.109134962851485,-12.907739292153645,-28.123722310281824,0.9991672984919804,-0.01213445281380154,-0.033751747016611794,-0.019449530906267
0,0,-41.60298227631327,-12.524106825345335,-27.77029817046747,0.9981786655606516,-0.021174075491492625,-0.053623630215688826,-0.017762782133672172
0,0,-42.30462105244119,-12.587913435915219,-27.873021422059274,0.9978463987618427,-0.022704070339389492,-0.058597652347339525,-0.018799064003989722
0,0,-42.95719224364245,-12.515097758894811,-27.580668949836415,0.9967291364203926,-0.028588762682191588,-0.07379168525581416,-0.0163859221915213
0,0,-43.51104858006788,-12.338846042132731,-27.164147620871415,0.9958864028793017,-0.03189646878055491,-0.08374529879154215,-0.013401968876679682
0,0,-44.17435251222725,-12.193550857749004,-26.917890297743426,0.9939208567883818,-0.04400967338481336,-0.09878321521042392,-0.020648377231690256
0,0,-44.86528249776426,-12.258451463623114,-27.08260728752097,0.9916349234335208,-0.05353743636914529,-0.11508702819975386,-0.02342856107754295
0,0,-45.48466527673692,-11.946087868768883,-27.26998656593675,0.9932259803875078,-0.050914299194920375,-0.10440890740572929,-0.0029438198154783267
0,0,-46.12057199944946,-11.675678453789141,-27.063354907893054,0.9912977244006739,-0.055494766663285046,-0.11911886168120435,0.007736230529628923
0,0,-46.78883190983312,-11.520660957213133,-26.859774036022973,0.9902974304351939,-0.05897314857004059,-0.12550200991227417,0.00907813467446002
0,0,-47.502353345887286,-11.488505921353267,-26.8389126800792,0.9876828375981559,-0.06863833963071911,-0.14029512759645907,0.00941635914173245
0,0,-48.22714817977551,-11.558662424327247,-26.88478122657164,0.9895978574687052,-0.061660671189512885,-0.12995011226501554,0.0026477243279401843
0,0,-48.37698225289722,-12.191270128803716,-27.16812293695113,0.988206098477488,-0.06404715269374944,-0.13877921021520007,0.009327377754243717
0,0,-48.52686703801576,-12.661733641693607,-27.691231932135764,0.9876184930509596,-0.04849634051560677,-0.14497721835830485,0.03520544414482375
0,0,-48.733197117601065,-13.3390622828097,-27.67881685024819,0.989640625455488,-0.023069102579668255,-0.13949446593724338,0.024910699049251226
0,0,-49.32981912120229,-13.741794648083765,-27.60292748593255,0.9911975646179811,-0.008605993752894723,-0.12598108419975887,0.039775509937163826
0,0,-49.31171841081492,-13.035810740797109,-27.690387993594733,0.9895887191220681,-0.004754838245153366,-0.12874682827222664,0.06415460006459857
0,0,-49.408027602460564,-12.546771035342001,-28.209328184552216,0.9884547733889338,-0.008848712491784688,-0.13500301328363035,0.06821325132413071
0,0,-49.88485290869489,-12.181209036305306,-27.822144404355992,0.9874438773401192,-0.01752300891212204,-0.14013616502315054,0.07077703380886821
0,0,-50.22728519679081,-12.293936053366194,-27.207723875857894,0.9862240864082416,-0.018412237095365137,-0.14824298946949876,0.07104264202941372
0,0,-50.92167019846683,-12.204208672689113,-27.067979968854225,0.9839336752082242,-0.029548440522968292,-0.15274173902391833,0.08758637801534344
0,0,-51.07054323676518,-12.357047710104153,-26.38060949732409,0.982259888540753,-0.03604001994713178,-0.16681892324336436,0.07770505243574811
0,0,-51.50495885302264,-11.991552397933727,-25.936930039960803,0.9795083038662746,-0.0378239451766256,-0.1780950078832305,0.08611039423531676
0,0,-51.81665638668274,-11.71436822145723,-25.33448814775251,0.9717549442618922,-0.042505336532273674,-0.21416440935653278,0.0895501559675481
0,0,-51.84804038353027,-11.29791035507658,-24.749357949918167,0.9636834076682038,-0.053152284224362446,-0.24491684649165568,0.09222181288238612
0,0,-52.34377781517096,-10.999713036694455,-24.31754709769624,0.9609252137030841,-0.05562986475344212,-0.25353853659693926,0.09615748685088643
0,0,-52.382816325941334,-10.605514952015866,-23.708911588638763,0.9518839378650064,-0.0665412290971329,-0.28509150823613144,0.0906204480042956
0,0,-52.484096018687154,-10.189181418809643,-23.127761949435502,0.9450596423854432,-0.07098919521958173,-0.30613086114489435,0.09003722758426028
0,0,-52.00306960519616,-10.016550338563135,-22.6087710245107,0.9260457276196831,-0.0775498587234049,-0.3664248413227517,0.04645605914095633
0,0,-52.38712565216111,-9.412502600773893,-22.576075851184235,0.9280557588261324,-0.08139070764308871,-0.3607807941732575,0.04387801014998528
0,0,-52.20222466713268,-8.783612224309827,-22.285298924756294,0.9296761056253571,-0.08875890657177908,-0.3562148477919338,0.030580669482887828
0,0,-52.18770950298437,-8.12375222405676,-22.566714525134245,0.9284500098595495,-0.09775389133760035,-0.35759489413841933,0.02346588174972011
0,0,-52.14491679157036,-8.680277596860067,-22.143932441211035,0.9285209534857469,-0.12933958749337426,-0.34744642424873007,-0.02002728942554405
0,0,-51.50472247267368,-8.880624475624284,-22.41481137978152,0.9222260181041118,-0.14010228417491366,-0.35934867172765544,-0.027185540796097876
0,0,-51.4549484600125,-8.27058327089876,-22.77671161630947,0.9191203932739651,-0.14373603587484557,-0.3663082299906352,-0.019389051034665965
0,0,-51.250130291710285,-7.713042123626257,-23.186895037749526,0.9157227120259339,-0.1492652370130577,-0.3728420770922567,0.012672381340376517
0,0,-51.21762208503489,-7.207445949939032,-22.687117408910392,0.9137222686232072,-0.15422634016094292,-0.3758399434066805,0.008377873398670889
0,0,-51.065561709122846,-6.70018124374622,-22.208704175365114,0.906588998637432,-0.16031695913419644,-0.3902354120496421,0.010544351378291418
0,0,-51.7470965644006,-6.544738773937795,-22.094008353201314,0.9042125781609236,-0.1613600806291025,-0.39523517298970745,0.012316489221408154
0,0,-51.95303760354989,-7.0169531533298555,-21.601205195779485,0.9006552596443675,-0.1665371982973555,-0.4013213770424962,0.005159184714542628
0,0,-51.58271313266515,-6.700729964890518,-21.06829979589529,0.8881745925667078,-0.17543877441981606,-0.4246872426017574,0.0028063357517339282
0,0,-51.0841489048993,-7.198018496950608,-21.260377109582524,0.8775671275961925,-0.1687909843867038,-0.4485978976894021,-0.012060942790032633
0,0,-51.30922557095797,-7.772897494579309,-21.613649724432186,0.8784541400732911,-0.1610489841689763,-0.4494562851967169,-0.01925087487369818
0,0,-51.335474332533984,-8.214172147122847,-22.171723854767468,0.8763172676186674,-0.16147653715705834,-0.4533298537720854,-0.022032205974391157
