stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-57.19584657848323,10.346586541451071,5.908450698912398,0.12279586649337892,-0.3806094362625242,0.018291272043492315,0.9163640442352017
0,0,-57.679920126395736,10.330349171607965,5.3932719454374745,0.1202461061447915,-0.3809043524886008,0.019216615535939202,0.9165606744234663
0,0,-58.33057723211363,10.466241411625562,5.152069478862583,0.13328088076240371,-0.3281984635473599,-0.0019936183300049456,0.9351566718118973
0,0,-58.92054173894354,10.105978835419386,5.003231456616135,0.10590331637456556,-0.327855853910437,-0.01931241219593853,0.9385744815264802
0,0,-59.41147538732724,9.598836767975177,4.960910347071609,0.03007457639620591,-0.27880119302362605,-0.011975506212787037,0.9598031057847953
0,0,-59.879128031383736,9.81912108961887,4.478441879557977,0.04239278162185852,-0.2808741439129826,-0.009877985628492245,0.9587570040147994
0,0,-60.383091395647796,10.213460634253556,4.177581029634034,0.06451194444852298,-0.2736086782825151,-0.018619315950039086,0.9594945655216179
0,0,-61.04166725463352,10.296230555474736,3.933804537530621,0.06604617080383131,-0.26229203825958847,-0.02369989389560519,0.9624339483918462
0,0,-61.626590503180786,10.358928425051625,3.541460593446557,0.06618949695763611,-0.25992700830324184,-0.024907249719209636,0.9630350615416068
0,0,-62.1099155411422,10.659413736439951,3.121811352628154,0.07632232671317575,-0.2643516907617192,-0.024381760028886826,0.9610924075313474
0,0,-62.61535490225613,10.712272057171052,2.6301437309911027,0.08245934605629898,-0.24535087814223352,-0.03252887952518062,0.965373127262013
0,0,-63.27115948428991,10.89861888246244,2.44253986406049,0.08679598967609589,-0.24183178570512504,-0.03292981571671444,0.9658672118027822
0,0,-63.95982443891087,10.996312879528405,2.315274538012166,0.08805849843329511,-0.23530805761533008,-0.031968526509866986,0.9673953856556077
0,0,-64.64268842843418,11.062694993758337,2.144130777615616,0.08302054113336227,-0.2364897974166572,-0.033733037135537755,0.9674927636284235
0,0,-65.25862189975307,11.26210422234695,1.8597684762063558,0.08487934092492908,-0.2422075249500523,-0.029874345577690437,0.9660427194581118
0,0,-65.84528927511793,11.653301819162438,1.806987504935602,0.09953995994878348,-0.22453105356641773,-0.04279960477882488,0.968424388472598
0,0,-66.50953696005527,11.895690411390115,1.8022143075512778,0.10929457009025498,-0.21292168586467614,-0.044889722867479456,0.9698989459826274
0,0,-66.61282499326514,11.199255646608368,1.7365621895425687,0.05389520097813844,-0.22776841542012832,-0.04715665640634224,0.9710783212517434
0,0,-67.22182171460852,11.148605689201858,1.3808128744234383,0.05025950315506891,-0.23661193975568823,-0.04370133850424211,0.9693188151070802
0,0,-67.89443195227872,11.254614449645949,1.190120559802105,0.05047196418911717,-0.22807868607815587,-0.048122195992949174,0.9711420843731213
0,0,-68.25670525095119,10.919690696316287,0.6835792125020597,0.045362985580701114,-0.23463135574415342,-0.04026058743384269,0.9701903996331583
0,0,-68.95867719917887,10.86076287230311,0.6222367683176515,0.03490316716713948,-0.2328702564397289,-0.043933929618202985,0.9708877496475586
